"","time","status","condition","subject","velocity","normVelocity"
"5078",128,"NS 13","SPF","subject 14",0.324016,-1.09656638296119
"5079",129,"NS 13","SPF","subject 14",0.168151,-1.72512377369878
"5080",130,"NS 13","SPF","subject 14",0.126642,-1.99039091204666
"5081",131,"S 14","SPF","subject 14",0.515649,-0.643121589368651
"5082",132,"S 14","SPF","subject 14",1.2854,0.25881952776668
"5083",133,"S 14","SPF","subject 14",1.01205,0.0218104142638491
"5084",134,"S 14","SPF","subject 14",3.64358,1.29570750882068
"5085",135,"S 14","SPF","subject 14",5.71088,1.74412263971245
"5086",136,"NS 14","SPF","subject 14",3.86378,1.35423077452352
"5087",137,"NS 14","SPF","subject 14",2.26534,0.822129491785743
"5088",138,"NS 14","SPF","subject 14",2.80203,1.03390664245481
"5089",139,"NS 14","SPF","subject 14",1.70082,0.536972787739506
"5090",140,"NS 14","SPF","subject 14",0.736573,-0.292261877098794
"5091",141,"S 15","SPF","subject 14",0.253537,-1.33356150340102
"5092",142,"S 15","SPF","subject 14",0.640331,-0.430273814937211
"5093",143,"S 15","SPF","subject 14",0.392285,-0.910594486329275
"5094",144,"S 15","SPF","subject 14",0.169632,-1.71684496526571
"5095",145,"S 15","SPF","subject 14",0.194048,-1.58940001869759
"5096",146,"NS 15","SPF","subject 14",0.0656621,-2.58147790441303
"5097",147,"NS 15","SPF","subject 14",0.0609503,-2.64577564705522
"5098",148,"NS 15","SPF","subject 14",0.210298,-1.51277410374433
"5099",149,"NS 15","SPF","subject 14",0.360313,-0.993406685008527
"5100",150,"NS 15","SPF","subject 14",0.29067,-1.20174196117458
"5101",1,"S 1","SPF","subject 15",16.6293,2.81176736720052
"5102",2,"S 1","SPF","subject 15",7.71382,2.04430906030715
"5103",3,"S 1","SPF","subject 15",1.54314,0.440278688203905
"5104",4,"S 1","SPF","subject 15",0.908415,-0.0851059207975998
"5105",5,"S 1","SPF","subject 15",1.02237,0.0318571299356596
"5106",6,"NS 1","SPF","subject 15",0.927294,-0.0647582786158105
"5107",7,"NS 1","SPF","subject 15",0.442259,-0.793500254407232
"5108",8,"NS 1","SPF","subject 15",0.385121,-0.928563231876275
"5109",9,"NS 1","SPF","subject 15",0.422486,-0.838205323076317
"5110",10,"NS 1","SPF","subject 15",0.504813,-0.663951551053753
"5111",11,"S 2","SPF","subject 15",0.369502,-0.968895412068113
"5112",12,"S 2","SPF","subject 15",1.13852,0.138474157013678
"5113",13,"S 2","SPF","subject 15",2.8077,1.03592094932819
"5114",14,"S 2","SPF","subject 15",3.57672,1.27723813584345
"5115",15,"S 2","SPF","subject 15",2.53496,0.934114932786633
"5116",16,"NS 2","SPF","subject 15",2.3769,0.869995452888851
"5117",17,"NS 2","SPF","subject 15",2.00652,0.701373253457157
"5118",18,"NS 2","SPF","subject 15",1.53993,0.438209768621031
"5119",19,"NS 2","SPF","subject 15",1.14056,0.140248780372047
"5120",20,"NS 2","SPF","subject 15",0.308608,-1.14379377196582
"5121",21,"S 3","SPF","subject 15",1.19259,0.184477564271945
"5122",22,"S 3","SPF","subject 15",1.50072,0.412586358375785
"5123",23,"S 3","SPF","subject 15",3.08703,1.13044358773782
"5124",24,"S 3","SPF","subject 15",3.80556,1.3390874429548
"5125",25,"S 3","SPF","subject 15",6.26789,1.8370339367626
"5126",26,"NS 3","SPF","subject 15",4.03348,1.39710570733154
"5127",27,"NS 3","SPF","subject 15",5.07368,1.62603540878133
"5128",28,"NS 3","SPF","subject 15",2.67674,0.988328562763278
"5129",29,"NS 3","SPF","subject 15",1.90023,0.647223653656939
"5130",30,"NS 3","SPF","subject 15",3.66494,1.30153680600091
"5131",31,"S 4","SPF","subject 15",1.25493,0.235016784680013
"5132",32,"S 4","SPF","subject 15",1.48203,0.400137608818027
"5133",33,"S 4","SPF","subject 15",3.40977,1.22957329735104
"5134",34,"S 4","SPF","subject 15",1.97877,0.687516357187489
"5135",35,"S 4","SPF","subject 15",1.17177,0.167013314601309
"5136",36,"NS 4","SPF","subject 15",1.77781,0.580991407122803
"5137",37,"NS 4","SPF","subject 15",4.11496,1.41705632276993
"5138",38,"NS 4","SPF","subject 15",15.2015,2.72205172073802
"5139",39,"NS 4","SPF","subject 15",27.0152,3.29676976405293
"5140",40,"NS 4","SPF","subject 15",31.1902,3.4404245050513
"5141",41,"S 5","SPF","subject 15",25.1913,3.22689558048839
"5142",42,"S 5","SPF","subject 15",15.5854,2.74697599897738
"5143",43,"S 5","SPF","subject 15",13.0147,2.56684755474462
"5144",44,"S 5","SPF","subject 15",19.2587,2.95848201777384
"5145",45,"S 5","SPF","subject 15",21.917,3.08771875416636
"5146",46,"NS 5","SPF","subject 15",30.9215,3.43177508212629
"5147",47,"NS 5","SPF","subject 15",36.6378,3.60135339924582
"5148",48,"NS 5","SPF","subject 15",34.6529,3.54566995072385
"5149",49,"NS 5","SPF","subject 15",27.9624,3.33121830975368
"5150",50,"NS 5","SPF","subject 15",16.0839,2.77844031820892
"5151",51,"S 6","SPF","subject 15",12.4367,2.52145552753508
"5152",52,"S 6","SPF","subject 15",15.4326,2.73712992420237
"5153",53,"S 6","SPF","subject 15",10.1661,2.32004183359351
"5154",54,"S 6","SPF","subject 15",2.99419,1.10000798090309
"5155",55,"S 6","SPF","subject 15",0.640874,-0.429439203893571
"5156",56,"NS 6","SPF","subject 15",1.03675,0.0456901259171157
"5157",57,"NS 6","SPF","subject 15",0.827946,-0.176801619717156
"5158",58,"NS 6","SPF","subject 15",0.822451,-0.183380917718648
"5159",59,"NS 6","SPF","subject 15",0.711148,-0.326910892304588
"5160",60,"NS 6","SPF","subject 15",0.711126,-0.326941399683909
"5161",61,"S 7","SPF","subject 15",0.61856,-0.464323790114571
"5162",62,"S 7","SPF","subject 15",0.543565,-0.591376099220659
"5163",63,"S 7","SPF","subject 15",0.87325,-0.124146992742882
"5164",64,"S 7","SPF","subject 15",0.230626,-1.42451141810457
"5165",65,"S 7","SPF","subject 15",0.447568,-0.7818297714317
"5166",66,"NS 7","SPF","subject 15",0.869599,-0.128289157182577
"5167",67,"NS 7","SPF","subject 15",1.15801,0.15530144601322
"5168",68,"NS 7","SPF","subject 15",0.812501,-0.195405580537878
"5169",69,"NS 7","SPF","subject 15",7.88956,2.06680706171935
"5170",70,"NS 7","SPF","subject 15",13.9006,2.63265113944075
"5171",71,"S 8","SPF","subject 15",9.01667,2.20018352865211
"5172",72,"S 8","SPF","subject 15",3.97869,1.38346285619069
"5173",73,"S 8","SPF","subject 15",0.717365,-0.318326864166487
"5174",74,"S 8","SPF","subject 15",1.20339,0.193418095186678
"5175",75,"S 8","SPF","subject 15",1.97056,0.683379633000893
"5176",76,"NS 8","SPF","subject 15",0.935634,-0.0558996769699369
"5177",77,"NS 8","SPF","subject 15",0.745737,-0.280061846926024
"5178",78,"NS 8","SPF","subject 15",0.578087,-0.530880382844717
"5179",79,"NS 8","SPF","subject 15",1.07348,0.0801780831252511
"5180",80,"NS 8","SPF","subject 15",4.82682,1.57625747999977
"5181",81,"S 9","SPF","subject 15",13.0965,2.57310829035503
"5182",82,"S 9","SPF","subject 15",20.9057,3.04050007313639
"5183",83,"S 9","SPF","subject 15",18.99,2.94443897916644
"5184",84,"S 9","SPF","subject 15",9.63338,2.26627166957542
"5185",85,"S 9","SPF","subject 15",9.00292,2.19865910346698
"5186",86,"NS 9","SPF","subject 15",14.5904,2.68104892559927
"5187",87,"NS 9","SPF","subject 15",13.0694,2.57103847341729
"5188",88,"NS 9","SPF","subject 15",10.5741,2.35935287499175
"5189",89,"NS 9","SPF","subject 15",10.5866,2.36053319494824
"5190",90,"NS 9","SPF","subject 15",6.42588,1.86188858383512
"5191",91,"S 10","SPF","subject 15",4.79483,1.56962166198368
"5192",92,"S 10","SPF","subject 15",1.75327,0.567170039732877
"5193",93,"S 10","SPF","subject 15",0.715105,-0.321438807027758
"5194",94,"S 10","SPF","subject 15",0.899697,-0.094643701950039
"5195",95,"S 10","SPF","subject 15",0.592722,-0.506299216753495
"5196",96,"NS 10","SPF","subject 15",0.878324,-0.1184187376721
"5197",97,"NS 10","SPF","subject 15",0.664999,-0.393044069592186
"5198",98,"NS 10","SPF","subject 15",0.33423,-1.06644524037409
"5199",99,"NS 10","SPF","subject 15",0.157297,-1.78798460300907
"5200",100,"NS 10","SPF","subject 15",0.992921,0.00291674216890125
"5201",101,"S 11","SPF","subject 15",0.521053,-0.632893451044969
"5202",102,"S 11","SPF","subject 15",0.359717,-0.995017430867101
"5203",103,"S 11","SPF","subject 15",1.27,0.246860077931526
"5204",104,"S 11","SPF","subject 15",1.37713,0.327236864409908
"5205",105,"S 11","SPF","subject 15",0.902699,-0.091349135110174
"5206",106,"NS 11","SPF","subject 15",0.453849,-0.768196210754535
"5207",107,"NS 11","SPF","subject 15",0.395873,-0.901714976196768
"5208",108,"NS 11","SPF","subject 15",0.302913,-1.16183008235028
"5209",109,"NS 11","SPF","subject 15",0.910957,-0.0823419321989599
"5210",110,"NS 11","SPF","subject 15",2.29179,0.833687081116715
"5211",111,"S 12","SPF","subject 15",5.5355,1.71298678806266
"5212",112,"S 12","SPF","subject 15",4.48836,1.50371288590581
"5213",113,"S 12","SPF","subject 15",2.80341,1.03439727075328
"5214",114,"S 12","SPF","subject 15",1.77553,0.579715289927456
"5215",115,"S 12","SPF","subject 15",1.3024,0.27185752210481
"5216",116,"NS 12","SPF","subject 15",1.73396,0.556158389443942
"5217",117,"NS 12","SPF","subject 15",2.45931,0.903938759387064
"5218",118,"NS 12","SPF","subject 15",1.46554,0.389024024487825
"5219",119,"NS 12","SPF","subject 15",0.557635,-0.566276672454284
"5220",120,"NS 12","SPF","subject 15",0.639625,-0.431360005653531
"5221",121,"S 13","SPF","subject 15",3.28454,1.1922665527459
"5222",122,"S 13","SPF","subject 15",4.47792,1.50138934274958
"5223",123,"S 13","SPF","subject 15",7.83732,2.06017207222975
"5224",124,"S 13","SPF","subject 15",7.69007,2.04122941972741
"5225",125,"S 13","SPF","subject 15",4.92344,1.59603651348984
"5226",126,"NS 13","SPF","subject 15",10.4192,2.34460956424928
"5227",127,"NS 13","SPF","subject 15",11.1932,2.41619945177821
"5228",128,"NS 13","SPF","subject 15",8.74697,2.16984995470346
"5229",129,"NS 13","SPF","subject 15",5.41883,1.69172364111567
"5230",130,"NS 13","SPF","subject 15",13.1945,2.58055768058693
"5231",131,"S 14","SPF","subject 15",27.0721,3.29887299304329
"5232",132,"S 14","SPF","subject 15",24.985,3.21867580486553
"5233",133,"S 14","SPF","subject 15",16.8081,2.82245568740326
"5234",134,"S 14","SPF","subject 15",30.9043,3.43121886002412
"5235",135,"S 14","SPF","subject 15",NA,NA
"5236",136,"NS 14","SPF","subject 15",NA,NA
"5237",137,"NS 14","SPF","subject 15",NA,NA
"5238",138,"NS 14","SPF","subject 15",NA,NA
"5239",139,"NS 14","SPF","subject 15",NA,NA
"5240",140,"NS 14","SPF","subject 15",NA,NA
"5241",141,"S 15","SPF","subject 15",NA,NA
"5242",142,"S 15","SPF","subject 15",NA,NA
"5243",143,"S 15","SPF","subject 15",NA,NA
"5244",144,"S 15","SPF","subject 15",NA,NA
"5245",145,"S 15","SPF","subject 15",NA,NA
"5246",146,"NS 15","SPF","subject 15",NA,NA
"5247",147,"NS 15","SPF","subject 15",NA,NA
"5248",148,"NS 15","SPF","subject 15",NA,NA
"5249",149,"NS 15","SPF","subject 15",NA,NA
"5250",150,"NS 15","SPF","subject 15",NA,NA
"5251",1,"S 1","SPF","subject 16",1.51591,0.422590953403483
"5252",2,"S 1","SPF","subject 16",23.725,3.16695075200328
"5253",3,"S 1","SPF","subject 16",47.1136,3.85277393710407
"5254",4,"S 1","SPF","subject 16",52.7546,3.9658405113116
"5255",5,"S 1","SPF","subject 16",46.9471,3.8492344189281
"5256",6,"NS 1","SPF","subject 16",20.385,3.01528977276952
"5257",7,"NS 1","SPF","subject 16",8.10677,2.09393229178561
"5258",8,"NS 1","SPF","subject 16",3.42664,1.23449424987382
"5259",9,"NS 1","SPF","subject 16",2.62102,0.967371603701631
"5260",10,"NS 1","SPF","subject 16",1.83535,0.61266896139838
"5261",11,"S 2","SPF","subject 16",1.0248,0.034208171329737
"5262",12,"S 2","SPF","subject 16",0.604798,-0.486461520413424
"5263",13,"S 2","SPF","subject 16",0.367631,-0.973837750622976
"5264",14,"S 2","SPF","subject 16",0.109972,-2.12049689675988
"5265",15,"S 2","SPF","subject 16",0.116787,-2.06524676589423
"5266",16,"NS 2","SPF","subject 16",0.498596,-0.676101290751746
"5267",17,"NS 2","SPF","subject 16",0.281279,-1.23347370824362
"5268",18,"NS 2","SPF","subject 16",0.169839,-1.71569327279049
"5269",19,"NS 2","SPF","subject 16",0.114392,-2.08431740942662
"5270",20,"NS 2","SPF","subject 16",0.0540157,-2.74862691320666
"5271",21,"S 3","SPF","subject 16",0.0856531,-2.34702717379357
"5272",22,"S 3","SPF","subject 16",0.0920422,-2.28236882576846
"5273",23,"S 3","SPF","subject 16",0.301188,-1.16735804783268
"5274",24,"S 3","SPF","subject 16",0.179477,-1.6634876338575
"5275",25,"S 3","SPF","subject 16",0.0699388,-2.52649393707007
"5276",26,"NS 3","SPF","subject 16",0.101852,-2.19057871011512
"5277",27,"NS 3","SPF","subject 16",0.335045,-1.06408043567405
"5278",28,"NS 3","SPF","subject 16",0.166109,-1.73665215746053
"5279",29,"NS 3","SPF","subject 16",0.108058,-2.1365792498518
"5280",30,"NS 3","SPF","subject 16",0.0542202,-2.74543747603101
"5281",31,"S 4","SPF","subject 16",0.0545491,-2.74032910446678
"5282",32,"S 4","SPF","subject 16",0.0634717,-2.61085498092158
"5283",33,"S 4","SPF","subject 16",0.230523,-1.42493955991334
"5284",34,"S 4","SPF","subject 16",0.221846,-1.46168192082746
"5285",35,"S 4","SPF","subject 16",0.114755,-2.08140346499338
"5286",36,"NS 4","SPF","subject 16",0.0575348,-2.6951122584012
"5287",37,"NS 4","SPF","subject 16",0.348476,-1.02589356679011
"5288",38,"NS 4","SPF","subject 16",0.199071,-1.56508137178803
"5289",39,"NS 4","SPF","subject 16",0.0976432,-2.22893322483994
"5290",40,"NS 4","SPF","subject 16",0.0419761,-2.95697128144085
"5291",41,"S 5","SPF","subject 16",0.0789734,-2.41941783032695
"5292",42,"S 5","SPF","subject 16",0.0209795,-3.47442958356846
"5293",43,"S 5","SPF","subject 16",0.126817,-1.98911101250859
"5294",44,"S 5","SPF","subject 16",0.303468,-1.16005799748423
"5295",45,"S 5","SPF","subject 16",0.152995,-1.81403575349248
"5296",46,"NS 5","SPF","subject 16",0.0748235,-2.46718265193416
"5297",47,"NS 5","SPF","subject 16",0.0367118,-3.06375846956513
"5298",48,"NS 5","SPF","subject 16",0.381372,-0.938096764647603
"5299",49,"NS 5","SPF","subject 16",0.178346,-1.66947458212826
"5300",50,"NS 5","SPF","subject 16",0.0918491,-2.28426297287267
"5301",51,"S 6","SPF","subject 16",0.0721621,-2.49906115380533
"5302",52,"S 6","SPF","subject 16",0.0339723,-3.12419538876537
"5303",53,"S 6","SPF","subject 16",0.0657373,-2.5804845054143
"5304",54,"S 6","SPF","subject 16",0.187206,-1.62350641131297
"5305",55,"S 6","SPF","subject 16",0.264124,-1.29417472022155
"5306",56,"NS 6","SPF","subject 16",0.163703,-1.75040833472705
"5307",57,"NS 6","SPF","subject 16",0.0886428,-2.31625003447864
"5308",58,"NS 6","SPF","subject 16",0.345896,-1.03311672564126
"5309",59,"NS 6","SPF","subject 16",0.23498,-1.4065787044226
"5310",60,"NS 6","SPF","subject 16",0.121125,-2.03160421226568
"5311",61,"S 7","SPF","subject 16",0.0549882,-2.73354956402814
"5312",62,"S 7","SPF","subject 16",0.0241585,-3.37674382203291
"5313",63,"S 7","SPF","subject 16",0.0436375,-2.92550682866449
"5314",64,"S 7","SPF","subject 16",0.140246,-1.89548132821737
"5315",65,"S 7","SPF","subject 16",0.283072,-1.22733696636428
"5316",66,"NS 7","SPF","subject 16",0.16675,-1.73301897420545
"5317",67,"NS 7","SPF","subject 16",0.0753888,-2.46054033432919
"5318",68,"NS 7","SPF","subject 16",0.246729,-1.35973422514468
"5319",69,"NS 7","SPF","subject 16",0.252811,-1.33632013632224
"5320",70,"NS 7","SPF","subject 16",0.105034,-2.16252754214147
"5321",71,"S 8","SPF","subject 16",0.0726165,-2.4935458605349
"5322",72,"S 8","SPF","subject 16",0.0140438,-3.72787811192333
"5323",73,"S 8","SPF","subject 16",0.0206181,-3.48616394162493
"5324",74,"S 8","SPF","subject 16",0.14376,-1.87236233376015
"5325",75,"S 8","SPF","subject 16",0.210551,-1.51162631832222
"5326",76,"NS 8","SPF","subject 16",0.219578,-1.47151243794297
"5327",77,"NS 8","SPF","subject 16",0.126598,-1.99071297324107
"5328",78,"NS 8","SPF","subject 16",0.0853886,-2.34979620452356
"5329",79,"NS 8","SPF","subject 16",0.293042,-1.1938838692174
"5330",80,"NS 8","SPF","subject 16",0.212071,-1.50475812842149
"5331",81,"S 9","SPF","subject 16",0.159205,-1.77664428141921
"5332",82,"S 9","SPF","subject 16",0.0661417,-2.5751592009852
"5333",83,"S 9","SPF","subject 16",0.054654,-2.73870530406184
"5334",84,"S 9","SPF","subject 16",0.0909429,-2.29320026854414
"5335",85,"S 9","SPF","subject 16",0.0893541,-2.30906504259224
"5336",86,"NS 9","SPF","subject 16",0.260009,-1.30929998720597
"5337",87,"NS 9","SPF","subject 16",0.204187,-1.5409058137533
"5338",88,"NS 9","SPF","subject 16",0.113671,-2.09013046522545
"5339",89,"NS 9","SPF","subject 16",0.11962,-2.04314818598257
"5340",90,"NS 9","SPF","subject 16",0.366225,-0.977567910309355
"5341",91,"S 10","SPF","subject 16",0.189045,-1.61422434916806
"5342",92,"S 10","SPF","subject 16",0.105153,-2.16149360008043
"5343",93,"S 10","SPF","subject 16",0.0362351,-3.07401602909124
"5344",94,"S 10","SPF","subject 16",0.073318,-2.48509066671808
"5345",95,"S 10","SPF","subject 16",0.0737029,-2.48048165453614
"5346",96,"NS 10","SPF","subject 16",0.239993,-1.3863223615119
"5347",97,"NS 10","SPF","subject 16",0.271353,-1.26814517028427
"5348",98,"NS 10","SPF","subject 16",0.139899,-1.89779354500991
"5349",99,"NS 10","SPF","subject 16",0.11155,-2.10742957822
"5350",100,"NS 10","SPF","subject 16",0.302407,-1.16344845409735
"5351",101,"S 11","SPF","subject 16",0.2158,-1.48810562726658
"5352",102,"S 11","SPF","subject 16",0.135349,-1.92861753194588
"5353",103,"S 11","SPF","subject 16",0.0528506,-2.76699479745207
"5354",104,"S 11","SPF","subject 16",0.0553358,-2.72821515403039
"5355",105,"S 11","SPF","subject 16",0.0491888,-2.8270229441799
"5356",106,"NS 11","SPF","subject 16",0.0829032,-2.37619718811511
"5357",107,"NS 11","SPF","subject 16",0.303099,-1.16123584452265
"5358",108,"NS 11","SPF","subject 16",0.223304,-1.45541295479526
"5359",109,"NS 11","SPF","subject 16",0.117727,-2.05786010524626
"5360",110,"NS 11","SPF","subject 16",0.0803275,-2.4043133245014
"5361",111,"S 12","SPF","subject 16",0.388391,-0.920321343888306
"5362",112,"S 12","SPF","subject 16",0.172985,-1.69835109671333
"5363",113,"S 12","SPF","subject 16",0.0891621,-2.31099939414508
"5364",114,"S 12","SPF","subject 16",0.0418752,-2.95891444501702
"5365",115,"S 12","SPF","subject 16",0.0281906,-3.26516586694904
"5366",116,"NS 12","SPF","subject 16",0.0354777,-3.09053318305845
"5367",117,"NS 12","SPF","subject 16",0.212539,-1.50265291183687
"5368",118,"NS 12","SPF","subject 16",0.248366,-1.35337809467833
"5369",119,"NS 12","SPF","subject 16",0.145271,-1.86258330161565
"5370",120,"NS 12","SPF","subject 16",0.0895131,-2.30746598519233
"5371",121,"S 13","SPF","subject 16",0.294636,-1.18863765771744
"5372",122,"S 13","SPF","subject 16",0.2509,-1.34361808683945
"5373",123,"S 13","SPF","subject 16",0.13769,-1.91263979654392
"5374",124,"S 13","SPF","subject 16",0.0635796,-2.60938746558014
"5375",125,"S 13","SPF","subject 16",0.0372702,-3.05187520317262
"5376",126,"NS 13","SPF","subject 16",0.056995,-2.70313728924157
"5377",127,"NS 13","SPF","subject 16",0.135491,-1.92764104995383
"5378",128,"NS 13","SPF","subject 16",0.250364,-1.3456746270529
"5379",129,"NS 13","SPF","subject 16",0.193796,-1.5906357854715
"5380",130,"NS 13","SPF","subject 16",0.134524,-1.93430969525566
"5381",131,"S 14","SPF","subject 16",0.122672,-2.01987536216882
"5382",132,"S 14","SPF","subject 16",0.337534,-1.05689277703686
"5383",133,"S 14","SPF","subject 16",0.204072,-1.54144287194829
"5384",134,"S 14","SPF","subject 16",0.0738751,-2.47842649144063
"5385",135,"S 14","SPF","subject 16",0.0245925,-3.36411838342073
"5386",136,"NS 14","SPF","subject 16",0.0237774,-3.3879633391852
"5387",137,"NS 14","SPF","subject 16",0.0461522,-2.87968941779943
"5388",138,"NS 14","SPF","subject 16",0.208924,-1.51903064135863
"5389",139,"NS 14","SPF","subject 16",0.238046,-1.39414106614619
"5390",140,"NS 14","SPF","subject 16",0.119893,-2.04104424436342
"5391",141,"S 15","SPF","subject 16",0.0634846,-2.61067941852605
"5392",142,"S 15","SPF","subject 16",0.337476,-1.05705968111057
