"","time","status","condition","subject","acceleration"
"3634",58,"NS","SPF","subject 5",NA
"3635",59,"NS","SPF","subject 5",NA
"3636",60,"NS","SPF","subject 5",NA
"3637",61,"S","SPF","subject 5",NA
"3638",62,"S","SPF","subject 5",NA
"3639",63,"S","SPF","subject 5",NA
"3640",64,"S","SPF","subject 5",NA
"3641",65,"S","SPF","subject 5",NA
"3642",66,"NS","SPF","subject 5",NA
"3643",67,"NS","SPF","subject 5",NA
"3644",68,"NS","SPF","subject 5",NA
"3645",69,"NS","SPF","subject 5",NA
"3646",70,"NS","SPF","subject 5",NA
"3647",71,"S","SPF","subject 5",NA
"3648",72,"S","SPF","subject 5",NA
"3649",73,"S","SPF","subject 5",NA
"3650",74,"S","SPF","subject 5",NA
"3651",75,"S","SPF","subject 5",NA
"3652",76,"NS","SPF","subject 5",NA
"3653",77,"NS","SPF","subject 5",NA
"3654",78,"NS","SPF","subject 5",NA
"3655",79,"NS","SPF","subject 5",NA
"3656",80,"NS","SPF","subject 5",NA
"3657",81,"S","SPF","subject 5",NA
"3658",82,"S","SPF","subject 5",NA
"3659",83,"S","SPF","subject 5",NA
"3660",84,"S","SPF","subject 5",NA
"3661",85,"S","SPF","subject 5",NA
"3662",86,"NS","SPF","subject 5",NA
"3663",87,"NS","SPF","subject 5",NA
"3664",88,"NS","SPF","subject 5",NA
"3665",89,"NS","SPF","subject 5",NA
"3666",90,"NS","SPF","subject 5",NA
"3667",91,"S","SPF","subject 5",NA
"3668",92,"S","SPF","subject 5",NA
"3669",93,"S","SPF","subject 5",NA
"3670",94,"S","SPF","subject 5",NA
"3671",95,"S","SPF","subject 5",NA
"3672",96,"NS","SPF","subject 5",NA
"3673",97,"NS","SPF","subject 5",NA
"3674",98,"NS","SPF","subject 5",NA
"3675",99,"NS","SPF","subject 5",NA
"3676",100,"NS","SPF","subject 5",NA
"3677",101,"S","SPF","subject 5",NA
"3678",102,"S","SPF","subject 5",NA
"3679",103,"S","SPF","subject 5",NA
"3680",104,"S","SPF","subject 5",NA
"3681",105,"S","SPF","subject 5",NA
"3682",106,"NS","SPF","subject 5",NA
"3683",107,"NS","SPF","subject 5",NA
"3684",108,"NS","SPF","subject 5",NA
"3685",109,"NS","SPF","subject 5",NA
"3686",110,"NS","SPF","subject 5",NA
"3687",111,"S","SPF","subject 5",NA
"3688",112,"S","SPF","subject 5",NA
"3689",113,"S","SPF","subject 5",NA
"3690",114,"S","SPF","subject 5",NA
"3691",115,"S","SPF","subject 5",NA
"3692",116,"NS","SPF","subject 5",NA
"3693",117,"NS","SPF","subject 5",NA
"3694",118,"NS","SPF","subject 5",NA
"3695",119,"NS","SPF","subject 5",NA
"3696",120,"NS","SPF","subject 5",NA
"3697",121,"S","SPF","subject 5",NA
"3698",122,"S","SPF","subject 5",NA
"3699",123,"S","SPF","subject 5",NA
"3700",124,"S","SPF","subject 5",NA
"3701",125,"S","SPF","subject 5",NA
"3702",126,"NS","SPF","subject 5",NA
"3703",127,"NS","SPF","subject 5",NA
"3704",128,"NS","SPF","subject 5",NA
"3705",129,"NS","SPF","subject 5",NA
"3706",130,"NS","SPF","subject 5",NA
"3707",131,"S","SPF","subject 5",NA
"3708",132,"S","SPF","subject 5",NA
"3709",133,"S","SPF","subject 5",NA
"3710",134,"S","SPF","subject 5",NA
"3711",135,"S","SPF","subject 5",NA
"3712",136,"NS","SPF","subject 5",NA
"3713",137,"NS","SPF","subject 5",NA
"3714",138,"NS","SPF","subject 5",NA
"3715",139,"NS","SPF","subject 5",NA
"3716",140,"NS","SPF","subject 5",NA
"3717",141,"S","SPF","subject 5",NA
"3718",142,"S","SPF","subject 5",NA
"3719",143,"S","SPF","subject 5",NA
"3720",144,"S","SPF","subject 5",NA
"3721",145,"S","SPF","subject 5",NA
"3722",146,"NS","SPF","subject 5",NA
"3723",147,"NS","SPF","subject 5",NA
"3724",148,"NS","SPF","subject 5",NA
"3725",149,"NS","SPF","subject 5",NA
"3726",1,"S","SPF","subject 6",-0.4494
"3727",2,"S","SPF","subject 6",7.2247
"3728",3,"S","SPF","subject 6",-0.913509999999999
"3729",4,"S","SPF","subject 6",-2.67477
"3730",5,"S","SPF","subject 6",4.02798
"3731",6,"NS","SPF","subject 6",-5.63008
"3732",7,"NS","SPF","subject 6",-3.095623
"3733",8,"NS","SPF","subject 6",2.357513
"3734",9,"NS","SPF","subject 6",-0.16531
"3735",10,"NS","SPF","subject 6",-1.14047
"3736",11,"S","SPF","subject 6",-0.75236
"3737",12,"S","SPF","subject 6",0.61683
"3738",13,"S","SPF","subject 6",0.0793999999999999
"3739",14,"S","SPF","subject 6",0.0889800000000001
"3740",15,"S","SPF","subject 6",0.34132
"3741",16,"NS","SPF","subject 6",0.35195
"3742",17,"NS","SPF","subject 6",-0.53387
"3743",18,"NS","SPF","subject 6",2.71189
"3744",19,"NS","SPF","subject 6",-2.26949
"3745",20,"NS","SPF","subject 6",-0.66925
"3746",21,"S","SPF","subject 6",-1.600957
"3747",22,"S","SPF","subject 6",0.445986
"3748",23,"S","SPF","subject 6",-0.1996
"3749",24,"S","SPF","subject 6",-0.101531
"3750",25,"S","SPF","subject 6",0.886952
"3751",26,"NS","SPF","subject 6",4.72734
"3752",27,"NS","SPF","subject 6",5.13934
"3753",28,"NS","SPF","subject 6",0.2803
"3754",29,"NS","SPF","subject 6",0.2941
"3755",30,"NS","SPF","subject 6",-1.7497
"3756",31,"S","SPF","subject 6",-2.18794
"3757",32,"S","SPF","subject 6",-2.78195
"3758",33,"S","SPF","subject 6",-2.95936
"3759",34,"S","SPF","subject 6",-1.305936
"3760",35,"S","SPF","subject 6",-0.150446
"3761",36,"NS","SPF","subject 6",-0.058531
"3762",37,"NS","SPF","subject 6",0.0267000000000001
"3763",38,"NS","SPF","subject 6",4.193403
"3764",39,"NS","SPF","subject 6",2.25262
"3765",40,"NS","SPF","subject 6",1.07635
"3766",41,"S","SPF","subject 6",-3.72177
"3767",42,"S","SPF","subject 6",-1.95996
"3768",43,"S","SPF","subject 6",-1.73137
"3769",44,"S","SPF","subject 6",-0.381392
"3770",45,"S","SPF","subject 6",-0.044079
"3771",46,"NS","SPF","subject 6",-0.083318
"3772",47,"NS","SPF","subject 6",0.199679
"3773",48,"NS","SPF","subject 6",-0.242487
"3774",49,"NS","SPF","subject 6",-0.00427100000000002
"3775",50,"NS","SPF","subject 6",-0.1013575
"3776",51,"S","SPF","subject 6",0.0101846
"3777",52,"S","SPF","subject 6",0.0112549
"3778",53,"S","SPF","subject 6",0.201964
"3779",54,"S","SPF","subject 6",-0.00304500000000002
"3780",55,"S","SPF","subject 6",-0.010463
"3781",56,"NS","SPF","subject 6",0.79714
"3782",57,"NS","SPF","subject 6",0.80235
"3783",58,"NS","SPF","subject 6",3.22956
"3784",59,"NS","SPF","subject 6",11.14197
"3785",60,"NS","SPF","subject 6",23.2921
"3786",61,"S","SPF","subject 6",0.193499999999993
"3787",62,"S","SPF","subject 6",-1.4668
"3788",63,"S","SPF","subject 6",-1.4941
"3789",64,"S","SPF","subject 6",-6.1141
"3790",65,"S","SPF","subject 6",-10.8308
"3791",66,"NS","SPF","subject 6",-5.9908
"3792",67,"NS","SPF","subject 6",-8.23303
"3793",68,"NS","SPF","subject 6",-4.59064
"3794",69,"NS","SPF","subject 6",-0.130066
"3795",70,"NS","SPF","subject 6",0.226276
"3796",71,"S","SPF","subject 6",-0.416427
"3797",72,"S","SPF","subject 6",-0.402938
"3798",73,"S","SPF","subject 6",-0.181214
"3799",74,"S","SPF","subject 6",0.070524
"3800",75,"S","SPF","subject 6",0.00830599999999998
"3801",76,"NS","SPF","subject 6",-0.04508
"3802",77,"NS","SPF","subject 6",0.12125
"3803",78,"NS","SPF","subject 6",0.53254
"3804",79,"NS","SPF","subject 6",0.014259
"3805",80,"NS","SPF","subject 6",-0.297987
"3806",81,"S","SPF","subject 6",-0.295479
"3807",82,"S","SPF","subject 6",-0.1566477
"3808",83,"S","SPF","subject 6",0.0220215
"3809",84,"S","SPF","subject 6",0.0793412
"3810",85,"S","SPF","subject 6",0.20234
"3811",86,"NS","SPF","subject 6",-0.127718
"3812",87,"NS","SPF","subject 6",-0.135489
"3813",88,"NS","SPF","subject 6",0.073159
"3814",89,"NS","SPF","subject 6",0.20981
"3815",90,"NS","SPF","subject 6",-0.206971
"3816",91,"S","SPF","subject 6",-0.082701
"3817",92,"S","SPF","subject 6",-0.0619289
"3818",93,"S","SPF","subject 6",-0.0146883
"3819",94,"S","SPF","subject 6",0.0452437
"3820",95,"S","SPF","subject 6",0.2702525
"3821",96,"NS","SPF","subject 6",-0.105329
"3822",97,"NS","SPF","subject 6",0.20846
"3823",98,"NS","SPF","subject 6",-0.135044
"3824",99,"NS","SPF","subject 6",3.357565
"3825",100,"NS","SPF","subject 6",3.53004
"3826",101,"S","SPF","subject 6",-3.27166
"3827",102,"S","SPF","subject 6",-2.44839
"3828",103,"S","SPF","subject 6",-0.627694
"3829",104,"S","SPF","subject 6",-0.021668
"3830",105,"S","SPF","subject 6",-0.383111
"3831",106,"NS","SPF","subject 6",0.113145
"3832",107,"NS","SPF","subject 6",-0.024074
"3833",108,"NS","SPF","subject 6",-0.308643
"3834",109,"NS","SPF","subject 6",0.129134
"3835",110,"NS","SPF","subject 6",0.014421
"3836",111,"S","SPF","subject 6",-0.138111
"3837",112,"S","SPF","subject 6",-0.124544
"3838",113,"S","SPF","subject 6",-0.0549695
"3839",114,"S","SPF","subject 6",0.0755325
"3840",115,"S","SPF","subject 6",-0.022772
"3841",116,"NS","SPF","subject 6",0.345832
"3842",117,"NS","SPF","subject 6",-0.152608
"3843",118,"NS","SPF","subject 6",-0.068841
"3844",119,"NS","SPF","subject 6",-0.081815
"3845",120,"NS","SPF","subject 6",0.368667
"3846",121,"S","SPF","subject 6",-0.213145
"3847",122,"S","SPF","subject 6",-0.143449
"3848",123,"S","SPF","subject 6",-0.0842587
"3849",124,"S","SPF","subject 6",0.0562307
"3850",125,"S","SPF","subject 6",-0.0494785
"3851",126,"NS","SPF","subject 6",0.2107415
"3852",127,"NS","SPF","subject 6",0.159383
"3853",128,"NS","SPF","subject 6",-0.215981
"3854",129,"NS","SPF","subject 6",-0.04401
"3855",130,"NS","SPF","subject 6",0.277917
"3856",131,"S","SPF","subject 6",-0.138659
"3857",132,"S","SPF","subject 6",-0.115843
"3858",133,"S","SPF","subject 6",-0.135412
"3859",134,"S","SPF","subject 6",0.028854
"3860",135,"S","SPF","subject 6",0.018593
"3861",136,"NS","SPF","subject 6",0.034449
"3862",137,"NS","SPF","subject 6",0.370444
"3863",138,"NS","SPF","subject 6",-0.185213
"3864",139,"NS","SPF","subject 6",-0.162455
"3865",140,"NS","SPF","subject 6",-0.1305678
"3866",141,"S","SPF","subject 6",0.5142748
"3867",142,"S","SPF","subject 6",-0.262178
"3868",143,"S","SPF","subject 6",-0.11922
"3869",144,"S","SPF","subject 6",-0.097246
"3870",145,"S","SPF","subject 6",0.024949
"3871",146,"NS","SPF","subject 6",0.039828
"3872",147,"NS","SPF","subject 6",0.075292
"3873",148,"NS","SPF","subject 6",0.183288
"3874",149,"NS","SPF","subject 6",-0.226255
"3875",1,"S","SPF","subject 7",2.80437
"3876",2,"S","SPF","subject 7",1.23544
"3877",3,"S","SPF","subject 7",3.9585
"3878",4,"S","SPF","subject 7",-6.7492
"3879",5,"S","SPF","subject 7",4.86621
"3880",6,"NS","SPF","subject 7",2.55764
"3881",7,"NS","SPF","subject 7",-6.10001
"3882",8,"NS","SPF","subject 7",-2.82077
"3883",9,"NS","SPF","subject 7",4.62384
"3884",10,"NS","SPF","subject 7",2.01121
"3885",11,"S","SPF","subject 7",6.96223
"3886",12,"S","SPF","subject 7",-0.190900000000001
"3887",13,"S","SPF","subject 7",-2.7865
"3888",14,"S","SPF","subject 7",-1.0627
"3889",15,"S","SPF","subject 7",-4.25722
"3890",16,"NS","SPF","subject 7",-4.89333
"3891",17,"NS","SPF","subject 7",0.46755
"3892",18,"NS","SPF","subject 7",0.50211
"3893",19,"NS","SPF","subject 7",0.18512
"3894",20,"NS","SPF","subject 7",-0.97505
"3895",21,"S","SPF","subject 7",0.11176
"3896",22,"S","SPF","subject 7",2.38948
"3897",23,"S","SPF","subject 7",-1.89571
"3898",24,"S","SPF","subject 7",-1.36109
"3899",25,"S","SPF","subject 7",-0.37325
"3900",26,"NS","SPF","subject 7",1.73532
"3901",27,"NS","SPF","subject 7",1.21536
"3902",28,"NS","SPF","subject 7",-0.1427
"3903",29,"NS","SPF","subject 7",-1.83791
"3904",30,"NS","SPF","subject 7",-0.869657
"3905",31,"S","SPF","subject 7",0.487977
"3906",32,"S","SPF","subject 7",0.45613
"3907",33,"S","SPF","subject 7",0.91321
"3908",34,"S","SPF","subject 7",-1.07953
"3909",35,"S","SPF","subject 7",-0.833501
"3910",36,"NS","SPF","subject 7",1.544161
"3911",37,"NS","SPF","subject 7",1.17725
"3912",38,"NS","SPF","subject 7",0.9279
"3913",39,"NS","SPF","subject 7",-0.34957
"3914",40,"NS","SPF","subject 7",0.28211
"3915",41,"S","SPF","subject 7",0.61192
"3916",42,"S","SPF","subject 7",-0.22396
"3917",43,"S","SPF","subject 7",-2.09636
"3918",44,"S","SPF","subject 7",-1.988685
"3919",45,"S","SPF","subject 7",-0.400039
"3920",46,"NS","SPF","subject 7",0.781394
"3921",47,"NS","SPF","subject 7",0.70569
"3922",48,"NS","SPF","subject 7",0.3797
"3923",49,"NS","SPF","subject 7",1.5923
"3924",50,"NS","SPF","subject 7",1.68607
"3925",51,"S","SPF","subject 7",-1.88904
"3926",52,"S","SPF","subject 7",-0.90006
"3927",53,"S","SPF","subject 7",0.79596
"3928",54,"S","SPF","subject 7",-1.48802
"3929",55,"S","SPF","subject 7",-1.075937
"3930",56,"NS","SPF","subject 7",-0.639121
"3931",57,"NS","SPF","subject 7",0.466043
"3932",58,"NS","SPF","subject 7",0.865325
"3933",59,"NS","SPF","subject 7",-0.0354399999999999
"3934",60,"NS","SPF","subject 7",-0.685052
"3935",61,"S","SPF","subject 7",-0.475798
"3936",62,"S","SPF","subject 7",-0.148197
"3937",63,"S","SPF","subject 7",-0.033945
"3938",64,"S","SPF","subject 7",0.340982
"3939",65,"S","SPF","subject 7",0.278732
"3940",66,"NS","SPF","subject 7",-0.443975
"3941",67,"NS","SPF","subject 7",-0.218133
"3942",68,"NS","SPF","subject 7",0.77873
"3943",69,"NS","SPF","subject 7",-0.061983
"3944",70,"NS","SPF","subject 7",3.209609
"3945",71,"S","SPF","subject 7",2.60829
"3946",72,"S","SPF","subject 7",6.70538
"3947",73,"S","SPF","subject 7",-3.3106
"3948",74,"S","SPF","subject 7",-6.62475
"3949",75,"S","SPF","subject 7",-2.711993
"3950",76,"NS","SPF","subject 7",0.241616
"3951",77,"NS","SPF","subject 7",0.237407
"3952",78,"NS","SPF","subject 7",1.26497
"3953",79,"NS","SPF","subject 7",0.11457
"3954",80,"NS","SPF","subject 7",-0.0120399999999998
"3955",81,"S","SPF","subject 7",-0.99443
"3956",82,"S","SPF","subject 7",-1.178227
"3957",83,"S","SPF","subject 7",-0.140775
"3958",84,"S","SPF","subject 7",0.149575
"3959",85,"S","SPF","subject 7",0.11095
"3960",86,"NS","SPF","subject 7",-0.184679
"3961",87,"NS","SPF","subject 7",-0.135853
"3962",88,"NS","SPF","subject 7",0.016913
"3963",89,"NS","SPF","subject 7",0.860576
"3964",90,"NS","SPF","subject 7",-0.42259
"3965",91,"S","SPF","subject 7",0.196427
"3966",92,"S","SPF","subject 7",-0.076464
"3967",93,"S","SPF","subject 7",-0.115892
"3968",94,"S","SPF","subject 7",-0.236887
"3969",95,"S","SPF","subject 7",-0.062451
"3970",96,"NS","SPF","subject 7",0.245703
"3971",97,"NS","SPF","subject 7",-0.230351
"3972",98,"NS","SPF","subject 7",-0.263754
"3973",99,"NS","SPF","subject 7",0.439909
"3974",100,"NS","SPF","subject 7",0.0431859999999999
"3975",101,"S","SPF","subject 7",-0.194226
"3976",102,"S","SPF","subject 7",-0.278804
"3977",103,"S","SPF","subject 7",1.209654
"3978",104,"S","SPF","subject 7",1.89573
"3979",105,"S","SPF","subject 7",2.38923
"3980",106,"NS","SPF","subject 7",-2.48823
"3981",107,"NS","SPF","subject 7",-1.56073
"3982",108,"NS","SPF","subject 7",-1.252075
"3983",109,"NS","SPF","subject 7",1.151715
"3984",110,"NS","SPF","subject 7",-0.521289
"3985",111,"S","SPF","subject 7",-0.608902
"3986",112,"S","SPF","subject 7",-0.113935
"3987",113,"S","SPF","subject 7",-0.1494176
"3988",114,"S","SPF","subject 7",0.0666376
"3989",115,"S","SPF","subject 7",-0.030602
"3990",116,"NS","SPF","subject 7",-0.0274511
"3991",117,"NS","SPF","subject 7",0.2266001
"3992",118,"NS","SPF","subject 7",-0.098539
"3993",119,"NS","SPF","subject 7",-0.045534
"3994",120,"NS","SPF","subject 7",0.042073
"3995",121,"S","SPF","subject 7",0.157867
"3996",122,"S","SPF","subject 7",-0.162685
"3997",123,"S","SPF","subject 7",-0.1123779
"3998",124,"S","SPF","subject 7",-0.0104627
"3999",125,"S","SPF","subject 7",0.0249376
"4000",126,"NS","SPF","subject 7",-0.0097337
"4001",127,"NS","SPF","subject 7",0.1971037
"4002",128,"NS","SPF","subject 7",-0.012771
"4003",129,"NS","SPF","subject 7",-0.101687
"4004",130,"NS","SPF","subject 7",-0.030679
"4005",131,"S","SPF","subject 7",0.25779
"4006",132,"S","SPF","subject 7",-0.168412
"4007",133,"S","SPF","subject 7",1.404519
"4008",134,"S","SPF","subject 7",0.69978
"4009",135,"S","SPF","subject 7",-0.40062
"4010",136,"NS","SPF","subject 7",-0.986102
"4011",137,"NS","SPF","subject 7",2.984862
"4012",138,"NS","SPF","subject 7",-0.14632
"4013",139,"NS","SPF","subject 7",-1.66541
"4014",140,"NS","SPF","subject 7",-1.579438
"4015",141,"S","SPF","subject 7",-0.277742
"4016",142,"S","SPF","subject 7",-0.081745
"4017",143,"S","SPF","subject 7",-0.087424
"4018",144,"S","SPF","subject 7",-0.0325265
"4019",145,"S","SPF","subject 7",0.0622085
"4020",146,"NS","SPF","subject 7",0.00123900000000002
"4021",147,"NS","SPF","subject 7",0.000311999999999979
"4022",148,"NS","SPF","subject 7",0.234441
"4023",149,"NS","SPF","subject 7",-0.127898
"4024",1,"S","SPF","subject 8",3.22323
"4025",2,"S","SPF","subject 8",-3.76877
"4026",3,"S","SPF","subject 8",1.24618
"4027",4,"S","SPF","subject 8",-2.714847
"4028",5,"S","SPF","subject 8",-0.184818
"4029",6,"NS","SPF","subject 8",-0.383413
"4030",7,"NS","SPF","subject 8",0.00542400000000001
"4031",8,"NS","SPF","subject 8",0.002161
"4032",9,"NS","SPF","subject 8",0.044325
"4033",10,"NS","SPF","subject 8",0.023389
"4034",11,"S","SPF","subject 8",0.036466
"4035",12,"S","SPF","subject 8",0.010846
"4036",13,"S","SPF","subject 8",-0.04537
"4037",14,"S","SPF","subject 8",-0.043329
"4038",15,"S","SPF","subject 8",0.251718
"4039",16,"NS","SPF","subject 8",-0.3447726
"4040",17,"NS","SPF","subject 8",1.1356806
"4041",18,"NS","SPF","subject 8",1.30477
"4042",19,"NS","SPF","subject 8",3.01889
"4043",20,"NS","SPF","subject 8",-0.46902
"4044",21,"S","SPF","subject 8",-2.61182
"4045",22,"S","SPF","subject 8",-1.01921
"4046",23,"S","SPF","subject 8",-0.900484
"4047",24,"S","SPF","subject 8",-0.262565
"4048",25,"S","SPF","subject 8",-0.015789
"4049",26,"NS","SPF","subject 8",1.052348
"4050",27,"NS","SPF","subject 8",-0.547539
"4051",28,"NS","SPF","subject 8",-0.085453
"4052",29,"NS","SPF","subject 8",-0.294853
"4053",30,"NS","SPF","subject 8",-0.127972
"4054",31,"S","SPF","subject 8",0.124088
"4055",32,"S","SPF","subject 8",0.026442
"4056",33,"S","SPF","subject 8",0.463757
"4057",34,"S","SPF","subject 8",-0.301366
"4058",35,"S","SPF","subject 8",-0.371897
"4059",36,"NS","SPF","subject 8",0.681286
"4060",37,"NS","SPF","subject 8",-0.17701
"4061",38,"NS","SPF","subject 8",-0.298477
"4062",39,"NS","SPF","subject 8",-0.153969
"4063",40,"NS","SPF","subject 8",-0.1932051
"4064",41,"S","SPF","subject 8",-0.0094474
"4065",42,"S","SPF","subject 8",0.2207185
"4066",43,"S","SPF","subject 8",0.713458
"4067",44,"S","SPF","subject 8",-0.379254
"4068",45,"S","SPF","subject 8",-0.290184
"4069",46,"NS","SPF","subject 8",-0.202433
"4070",47,"NS","SPF","subject 8",1.01216
"4071",48,"NS","SPF","subject 8",-0.457533
"4072",49,"NS","SPF","subject 8",-0.29112
"4073",50,"NS","SPF","subject 8",-0.206272
"4074",51,"S","SPF","subject 8",-0.1256902
"4075",52,"S","SPF","subject 8",0.0293349
"4076",53,"S","SPF","subject 8",0.6541223
"4077",54,"S","SPF","subject 8",0.0412670000000001
"4078",55,"S","SPF","subject 8",-0.296509
"4079",56,"NS","SPF","subject 8",-0.252477
"4080",57,"NS","SPF","subject 8",0.772738
"4081",58,"NS","SPF","subject 8",-0.0945389999999999
"4082",59,"NS","SPF","subject 8",-0.321116
"4083",60,"NS","SPF","subject 8",-0.366298
"4084",61,"S","SPF","subject 8",-0.142615
"4085",62,"S","SPF","subject 8",0.00964809999999999
"4086",63,"S","SPF","subject 8",0.1554909
"4087",64,"S","SPF","subject 8",0.604926
"4088",65,"S","SPF","subject 8",-0.078407
"4089",66,"NS","SPF","subject 8",-0.44793
"4090",67,"NS","SPF","subject 8",-0.179423
"4091",68,"NS","SPF","subject 8",0.926882
"4092",69,"NS","SPF","subject 8",-0.329372
"4093",70,"NS","SPF","subject 8",-0.387898
"4094",71,"S","SPF","subject 8",3.94429
"4095",72,"S","SPF","subject 8",2.6707
"4096",73,"S","SPF","subject 8",1.30274
"4097",74,"S","SPF","subject 8",-2.61809
"4098",75,"S","SPF","subject 8",-2.74459
"4099",76,"NS","SPF","subject 8",-1.55332
"4100",77,"NS","SPF","subject 8",1.18964
"4101",78,"NS","SPF","subject 8",0.56638
"4102",79,"NS","SPF","subject 8",-0.64472
"4103",80,"NS","SPF","subject 8",-1.16149
"4104",81,"S","SPF","subject 8",-0.795918
"4105",82,"S","SPF","subject 8",-0.365593
"4106",83,"S","SPF","subject 8",0.000725000000000003
"4107",84,"S","SPF","subject 8",0.074121
"4108",85,"S","SPF","subject 8",0.240705
"4109",86,"NS","SPF","subject 8",-0.177152
"4110",87,"NS","SPF","subject 8",-0.074502
"4111",88,"NS","SPF","subject 8",0.027494
"4112",89,"NS","SPF","subject 8",0.469475
"4113",90,"NS","SPF","subject 8",-0.377632
"4114",91,"S","SPF","subject 8",-0.13882
"4115",92,"S","SPF","subject 8",-0.066314
"4116",93,"S","SPF","subject 8",0.010545
"4117",94,"S","SPF","subject 8",-0.0561813
"4118",95,"S","SPF","subject 8",0.2579443
"4119",96,"NS","SPF","subject 8",0.049803
"4120",97,"NS","SPF","subject 8",-0.087588
"4121",98,"NS","SPF","subject 8",-0.108728
"4122",99,"NS","SPF","subject 8",0.351775
"4123",100,"NS","SPF","subject 8",-0.233749
"4124",101,"S","SPF","subject 8",-0.136619
"4125",102,"S","SPF","subject 8",-0.0769199
"4126",103,"S","SPF","subject 8",-0.0352171
"4127",104,"S","SPF","subject 8",0.0081335
"4128",105,"S","SPF","subject 8",0.0058339
"4129",106,"NS","SPF","subject 8",0.3565436
"4130",107,"NS","SPF","subject 8",-0.085461
"4131",108,"NS","SPF","subject 8",-0.197095
"4132",109,"NS","SPF","subject 8",-0.0723518
"4133",110,"NS","SPF","subject 8",0.3965378
"4134",111,"S","SPF","subject 8",-0.252867
"4135",112,"S","SPF","subject 8",-0.087819
"4136",113,"S","SPF","subject 8",-0.0503484
"4137",114,"S","SPF","subject 8",-0.0092882
"4138",115,"S","SPF","subject 8",0.0156956
"4139",116,"NS","SPF","subject 8",0.078865
"4140",117,"NS","SPF","subject 8",0.250448
"4141",118,"NS","SPF","subject 8",-0.015773
"4142",119,"NS","SPF","subject 8",-0.161179
"4143",120,"NS","SPF","subject 8",0.276647
"4144",121,"S","SPF","subject 8",-0.118128
"4145",122,"S","SPF","subject 8",-0.185405
"4146",123,"S","SPF","subject 8",-0.0922608
